Filename,Directory,ID,Class,sam_period,Confidence,SNR (dB),Time through recording,D500X_Time,D500X_Date,Duration (ms)
T18_2012-07-10_22_37_27_M00142.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.624176,11.318373,0:00:06,10:37:27 PM,10/7/12,2.048
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,40,Malc,transect sect 3,0.543442,14.968786,0:00:04,10:36:54 PM,10/7/12,2.368
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,10,Mbra/Mmys,transect sect 3,0.572118,11.493672,0:00:01,10:36:54 PM,10/7/12,4.224
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,11,Mbra/Mmys,transect sect 3,0.857009,10.980038,0:00:01,10:36:54 PM,10/7/12,1.856
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,1,Pip,transect sect 3,0.728953,27.61286,0:00:00,10:36:54 PM,10/7/12,3.328
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,3,Pip,transect sect 3,0.978969,22.410529,0:00:00,10:36:54 PM,10/7/12,3.84
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,4,Pip,transect sect 3,0.910048,15.809025,0:00:00,10:36:54 PM,10/7/12,3.84
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,6,Pip,transect sect 3,0.866685,9.939575,0:00:01,10:36:54 PM,10/7/12,2.368
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,8,Pip,transect sect 3,0.959244,11.854767,0:00:01,10:36:54 PM,10/7/12,3.072
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,9,Pip,transect sect 3,0.927697,10.299663,0:00:01,10:36:54 PM,10/7/12,3.264
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,12,Pip,transect sect 3,0.990448,11.162716,0:00:02,10:36:54 PM,10/7/12,3.52
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,13,Pip,transect sect 3,0.593209,12.31878,0:00:02,10:36:54 PM,10/7/12,2.112
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,14,Pip,transect sect 3,0.98924,16.789541,0:00:02,10:36:54 PM,10/7/12,3.648
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,15,Pip,transect sect 3,0.987726,11.425961,0:00:02,10:36:54 PM,10/7/12,2.816
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,16,Pip,transect sect 3,0.995157,13.142299,0:00:02,10:36:54 PM,10/7/12,3.392
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,17,Pip,transect sect 3,0.991666,11.216492,0:00:02,10:36:54 PM,10/7/12,2.944
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,18,Pip,transect sect 3,0.991955,14.438148,0:00:02,10:36:54 PM,10/7/12,2.88
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,19,Pip,transect sect 3,0.995095,18.16891,0:00:02,10:36:54 PM,10/7/12,3.456
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,20,Pip,transect sect 3,0.984419,18.750892,0:00:02,10:36:54 PM,10/7/12,3.072
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,21,Pip,transect sect 3,0.981531,24.628957,0:00:02,10:36:54 PM,10/7/12,3.648
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,22,Pip,transect sect 3,0.988149,30.817105,0:00:02,10:36:54 PM,10/7/12,4.096
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,23,Pip,transect sect 3,0.995914,20.131166,0:00:02,10:36:54 PM,10/7/12,4.16
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,24,Pip,transect sect 3,0.994732,32.028184,0:00:02,10:36:54 PM,10/7/12,4.608
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,25,Pip,transect sect 3,0.990605,30.427772,0:00:03,10:36:54 PM,10/7/12,5.056
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,26,Pip,transect sect 3,0.995948,29.719811,0:00:03,10:36:54 PM,10/7/12,5.12
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,33,Pip,transect sect 3,0.999325,12.047819,0:00:03,10:36:54 PM,10/7/12,4.672
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,35,Pip,transect sect 3,0.966103,15.329321,0:00:03,10:36:54 PM,10/7/12,3.84
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,36,Pip,transect sect 3,0.966773,14.915022,0:00:03,10:36:54 PM,10/7/12,3.712
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,37,Pip,transect sect 3,0.708712,16.264607,0:00:04,10:36:54 PM,10/7/12,3.264
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,44,Pip,transect sect 3,0.899575,20.762105,0:00:04,10:36:54 PM,10/7/12,5.12
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,46,Pip,transect sect 3,0.991971,21.54555,0:00:04,10:36:54 PM,10/7/12,3.84
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,47,Pip,transect sect 3,0.995001,25.236571,0:00:04,10:36:54 PM,10/7/12,4.16
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,48,Pip,transect sect 3,0.989208,29.049463,0:00:04,10:36:54 PM,10/7/12,4.352
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,49,Pip,transect sect 3,0.994066,34.902596,0:00:04,10:36:54 PM,10/7/12,4.032
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,50,Pip,transect sect 3,0.994047,39.782689,0:00:04,10:36:54 PM,10/7/12,4.352
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,51,Pip,transect sect 3,0.995789,31.809831,0:00:04,10:36:54 PM,10/7/12,4.032
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,52,Pip,transect sect 3,0.99327,30.435367,0:00:05,10:36:54 PM,10/7/12,4.032
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,53,Pip,transect sect 3,0.990547,26.68149,0:00:05,10:36:54 PM,10/7/12,4.48
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,54,Pip,transect sect 3,0.9899,32.752718,0:00:05,10:36:54 PM,10/7/12,4.16
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,55,Pip,transect sect 3,0.986864,29.248232,0:00:05,10:36:54 PM,10/7/12,3.712
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,56,Pip,transect sect 3,0.996213,15.270788,0:00:05,10:36:54 PM,10/7/12,4.224
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,57,Pip,transect sect 3,0.983892,22.460663,0:00:05,10:36:54 PM,10/7/12,3.84
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,27,Ppip,transect sect 3,0.999555,13.785857,0:00:03,10:36:54 PM,10/7/12,5.248
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,28,Ppip,transect sect 3,0.995387,23.745423,0:00:03,10:36:54 PM,10/7/12,5.312
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,29,Ppip,transect sect 3,0.984997,22.60678,0:00:03,10:36:54 PM,10/7/12,5.568
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,30,Ppip,transect sect 3,0.995085,17.950925,0:00:03,10:36:54 PM,10/7/12,5.312
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,31,Ppip,transect sect 3,0.998595,15.113683,0:00:03,10:36:54 PM,10/7/12,4.608
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,34,Ppip,transect sect 3,0.996099,14.394598,0:00:03,10:36:54 PM,10/7/12,4.416
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,58,Ppip,transect sect 3,0.99176,11.276422,0:00:05,10:36:54 PM,10/7/12,3.648
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,59,Ppip,transect sect 3,0.619653,10.705276,0:00:05,10:36:54 PM,10/7/12,2.752
T18_2012-07-10_22_36_54_M00140.WAV,D500x_10 Jul T18 towards,45,Ppyg,transect sect 3,0.865803,17.232538,0:00:04,10:36:54 PM,10/7/12,3.264
T18_2012-07-10_22_36_08_M00138.WAV,D500x_10 Jul T18 towards,1,Pip,transect sect 3,0.993567,28.921045,0:00:00,10:36:08 PM,10/7/12,5.184
T18_2012-07-10_22_36_08_M00138.WAV,D500x_10 Jul T18 towards,2,Pip,transect sect 3,0.993317,25.180222,0:00:00,10:36:08 PM,10/7/12,4.864
T18_2012-07-10_22_36_08_M00138.WAV,D500x_10 Jul T18 towards,3,Pip,transect sect 3,0.99445,16.995373,0:00:00,10:36:08 PM,10/7/12,3.904
T18_2012-07-10_22_36_08_M00138.WAV,D500x_10 Jul T18 towards,4,Pip,transect sect 3,0.998806,18.333614,0:00:00,10:36:08 PM,10/7/12,3.968
T18_2012-07-10_22_36_08_M00138.WAV,D500x_10 Jul T18 towards,5,Ppip,transect sect 3,0.845566,11.884503,0:00:00,10:36:08 PM,10/7/12,1.984
T18_2012-07-10_22_36_08_M00138.WAV,D500x_10 Jul T18 towards,6,Ppip,transect sect 3,0.846039,15.759325,0:00:02,10:36:08 PM,10/7/12,5.12
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,12,Bbar,transect sect 3,0.966396,12.144035,0:00:01,10:35:53 PM,10/7/12,1.664
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,13,Bbar,transect sect 3,0.734112,15.319665,0:00:01,10:35:53 PM,10/7/12,3.456
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,31,Bbar,transect sect 3,0.863514,14.8374,0:00:03,10:35:53 PM,10/7/12,2.24
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,32,Bbar,transect sect 3,0.916419,11.538251,0:00:03,10:35:53 PM,10/7/12,2.112
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,37,Bbar,transect sect 3,0.766366,12.23635,0:00:03,10:35:53 PM,10/7/12,2.496
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,38,Bbar,transect sect 3,0.594333,13.112984,0:00:04,10:35:53 PM,10/7/12,2.752
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,5,Mbra/Mmys,transect sect 3,0.609577,11.79007,0:00:00,10:35:53 PM,10/7/12,4.288
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,14,Mbra/Mmys,transect sect 3,0.892843,16.35488,0:00:01,10:35:53 PM,10/7/12,4.992
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,23,Mbra/Mmys,transect sect 3,0.97601,18.030705,0:00:02,10:35:53 PM,10/7/12,4.864
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,24,Mbra/Mmys,transect sect 3,0.979697,18.04782,0:00:02,10:35:53 PM,10/7/12,4.48
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,25,Mbra/Mmys,transect sect 3,0.904908,19.133659,0:00:02,10:35:53 PM,10/7/12,5.056
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,26,Mbra/Mmys,transect sect 3,0.938762,17.197333,0:00:02,10:35:53 PM,10/7/12,4.416
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,30,Mbra/Mmys,transect sect 3,0.724365,13.626487,0:00:03,10:35:53 PM,10/7/12,2.368
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,34,Mbra/Mmys,transect sect 3,0.81256,11.673627,0:00:03,10:35:53 PM,10/7/12,2.688
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,36,Mbra/Mmys,transect sect 3,0.923055,12.594107,0:00:03,10:35:53 PM,10/7/12,3.392
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,40,Mbra/Mmys,transect sect 3,0.8464,17.321675,0:00:04,10:35:53 PM,10/7/12,4.544
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,45,Mbra/Mmys,transect sect 3,0.788696,11.36429,0:00:05,10:35:53 PM,10/7/12,2.88
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,48,Mbra/Mmys,transect sect 3,0.755395,10.784951,0:00:09,10:35:53 PM,10/7/12,2.176
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,50,Mbra/Mmys,transect sect 3,0.736578,11.74003,0:00:09,10:35:53 PM,10/7/12,3.968
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,21,NSL,transect sect 3,0.671114,16.309688,0:00:02,10:35:53 PM,10/7/12,5.184
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,46,Ppip,transect sect 3,0.792253,10.835336,0:00:09,10:35:53 PM,10/7/12,2.56
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,47,Ppip,transect sect 3,0.985768,12.142869,0:00:09,10:35:53 PM,10/7/12,4.352
T18_2012-07-10_22_35_53_M00137.WAV,D500x_10 Jul T18 towards,49,Ppip,transect sect 3,0.614484,10.363041,0:00:09,10:35:53 PM,10/7/12,2.112
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,17,Bbar,transect sect 3,0.979489,10.406773,0:00:04,10:35:39 PM,10/7/12,1.536
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,23,Bbar,transect sect 3,0.710678,13.706585,0:00:05,10:35:39 PM,10/7/12,1.92
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,28,Bbar,transect sect 3,0.576565,11.692307,0:00:05,10:35:39 PM,10/7/12,1.984
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,4,Mbra/Mmys,transect sect 3,0.911404,11.165249,0:00:00,10:35:39 PM,10/7/12,3.456
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,6,Mbra/Mmys,transect sect 3,0.988279,14.549149,0:00:00,10:35:39 PM,10/7/12,3.072
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,8,Mbra/Mmys,transect sect 3,0.655857,13.299282,0:00:00,10:35:39 PM,10/7/12,2.24
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,10,Mbra/Mmys,transect sect 3,0.718137,12.234625,0:00:01,10:35:39 PM,10/7/12,4.928
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,13,Mbra/Mmys,transect sect 3,0.914628,11.334664,0:00:01,10:35:39 PM,10/7/12,2.88
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,14,Mbra/Mmys,transect sect 3,0.530159,12.022209,0:00:01,10:35:39 PM,10/7/12,4.928
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,19,Mbra/Mmys,transect sect 3,0.982912,16.516516,0:00:05,10:35:39 PM,10/7/12,2.624
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,20,Mbra/Mmys,transect sect 3,0.969583,14.336321,0:00:05,10:35:39 PM,10/7/12,1.856
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,24,Mbra/Mmys,transect sect 3,0.61406,15.155763,0:00:05,10:35:39 PM,10/7/12,3.264
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,25,Mbra/Mmys,transect sect 3,0.893099,16.791843,0:00:05,10:35:39 PM,10/7/12,3.2
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,26,Mbra/Mmys,transect sect 3,0.766916,10.681739,0:00:05,10:35:39 PM,10/7/12,2.432
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,27,Mbra/Mmys,transect sect 3,0.979481,12.83441,0:00:05,10:35:39 PM,10/7/12,1.6
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,37,Mbra/Mmys,transect sect 3,0.687042,18.294271,0:00:06,10:35:39 PM,10/7/12,5.632
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,1,NSL,transect sect 3,0.771103,16.69218,0:00:00,10:35:39 PM,10/7/12,5.824
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,2,NSL,transect sect 3,0.984198,20.193417,0:00:00,10:35:39 PM,10/7/12,9.152
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,3,NSL,transect sect 3,0.62091,16.036651,0:00:00,10:35:39 PM,10/7/12,8.96
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,21,NSL,transect sect 3,0.652003,15.162378,0:00:05,10:35:39 PM,10/7/12,5.184
T18_2012-07-10_22_35_39_M00136.WAV,D500x_10 Jul T18 towards,39,NSL,transect sect 3,0.979297,17.396098,0:00:06,10:35:39 PM,10/7/12,6.464
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,1,Bbar,transect sect 3,0.663628,11.189191,0:00:00,10:35:25 PM,10/7/12,2.624
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,4,Mbra/Mmys,transect sect 3,0.898915,10.731502,0:00:05,10:35:25 PM,10/7/12,3.2
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,5,Mbra/Mmys,transect sect 3,0.863549,12.123497,0:00:05,10:35:25 PM,10/7/12,4.608
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,8,Mbra/Mmys,transect sect 3,0.967484,11.958743,0:00:05,10:35:25 PM,10/7/12,3.264
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,11,Mbra/Mmys,transect sect 3,0.895939,20.560426,0:00:06,10:35:25 PM,10/7/12,6.656
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,12,Mbra/Mmys,transect sect 3,0.849683,18.170385,0:00:06,10:35:25 PM,10/7/12,5.76
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,14,Mbra/Mmys,transect sect 3,0.905447,16.726232,0:00:06,10:35:25 PM,10/7/12,6.144
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,10,NSL,transect sect 3,0.980547,14.731351,0:00:05,10:35:25 PM,10/7/12,9.728
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,13,NSL,transect sect 3,0.895339,15.22448,0:00:06,10:35:25 PM,10/7/12,6.336
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,15,NSL,transect sect 3,0.872057,19.147842,0:00:06,10:35:25 PM,10/7/12,11.456
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,16,NSL,transect sect 3,0.942458,20.60353,0:00:06,10:35:25 PM,10/7/12,6.464
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,17,NSL,transect sect 3,0.734981,13.711073,0:00:07,10:35:25 PM,10/7/12,5.568
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,18,NSL,transect sect 3,0.527893,15.71269,0:00:07,10:35:25 PM,10/7/12,5.504
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,19,NSL,transect sect 3,0.930295,19.200512,0:00:07,10:35:25 PM,10/7/12,10.688
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,20,NSL,transect sect 3,0.982558,12.713123,0:00:07,10:35:25 PM,10/7/12,7.168
T18_2012-07-10_22_35_25_M00135.WAV,D500x_10 Jul T18 towards,21,NSL,transect sect 3,0.967361,17.428916,0:00:07,10:35:25 PM,10/7/12,6.208
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,17,Mbra/Mmys,transect sect 3,0.972557,15.316236,0:00:07,10:35:14 PM,10/7/12,3.008
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,18,Mbra/Mmys,transect sect 3,0.993015,18.187735,0:00:07,10:35:14 PM,10/7/12,3.968
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,19,Mbra/Mmys,transect sect 3,0.999652,16.83607,0:00:07,10:35:14 PM,10/7/12,4.8
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,20,Mbra/Mmys,transect sect 3,0.999996,19.300642,0:00:07,10:35:14 PM,10/7/12,3.328
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,21,Mbra/Mmys,transect sect 3,0.999974,19.302829,0:00:08,10:35:14 PM,10/7/12,2.816
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,22,Mbra/Mmys,transect sect 3,0.999943,16.639169,0:00:08,10:35:14 PM,10/7/12,3.456
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,23,Mbra/Mmys,transect sect 3,0.999832,18.958165,0:00:08,10:35:14 PM,10/7/12,3.072
T18_2012-07-10_22_35_14_M00134.WAV,D500x_10 Jul T18 towards,24,Mbra/Mmys,transect sect 3,0.999854,15.384605,0:00:08,10:35:14 PM,10/7/12,3.392
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,3,Ppip,spot check 3,0.959337,14.890451,0:00:02,10:34:11 PM,10/7/12,7.04
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,4,Ppip,spot check 3,0.966471,14.092877,0:00:03,10:34:11 PM,10/7/12,6.72
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,5,Ppip,spot check 3,0.961045,12.791253,0:00:03,10:34:11 PM,10/7/12,6.144
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,6,Ppip,spot check 3,0.84325,11.353361,0:00:03,10:34:11 PM,10/7/12,6.656
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,7,Ppip,spot check 3,0.997073,15.368634,0:00:03,10:34:11 PM,10/7/12,6.464
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,8,Ppip,spot check 3,0.982688,12.371296,0:00:03,10:34:11 PM,10/7/12,5.184
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,9,Ppip,spot check 3,0.958093,14.140644,0:00:03,10:34:11 PM,10/7/12,4.48
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,10,Ppip,spot check 3,0.842542,11.505809,0:00:03,10:34:11 PM,10/7/12,4.608
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,11,Ppip,spot check 3,0.999305,20.141691,0:00:03,10:34:11 PM,10/7/12,5.44
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,12,Ppip,spot check 3,0.998055,11.302587,0:00:04,10:34:11 PM,10/7/12,5.568
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,13,Ppip,spot check 3,0.899265,20.987124,0:00:04,10:34:11 PM,10/7/12,5.568
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,14,Ppip,spot check 3,0.992472,14.738512,0:00:04,10:34:11 PM,10/7/12,6.016
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,15,Ppip,spot check 3,0.978834,11.60784,0:00:05,10:34:11 PM,10/7/12,6.08
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,37,Ppip,spot check 3,0.769216,9.360346,0:00:08,10:34:11 PM,10/7/12,4.736
T18_2012-07-10_22_34_11_M00130.WAV,D500x_10 Jul T18 towards,38,Ppip,spot check 3,0.955457,9.684524,0:00:08,10:34:11 PM,10/7/12,4.416
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,1,Ppip,spot check 3,0.940472,10.140131,0:00:00,10:33:58 PM,10/7/12,5.44
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,2,Ppip,spot check 3,0.998592,14.904024,0:00:00,10:33:58 PM,10/7/12,6.528
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,3,Ppip,spot check 3,0.99801,11.315417,0:00:00,10:33:58 PM,10/7/12,6.08
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,4,Ppip,spot check 3,0.99907,14.977312,0:00:00,10:33:58 PM,10/7/12,6.272
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,5,Ppip,spot check 3,0.998941,15.555453,0:00:00,10:33:58 PM,10/7/12,6.528
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,6,Ppip,spot check 3,0.973915,15.509942,0:00:01,10:33:58 PM,10/7/12,4.864
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,7,Ppip,spot check 3,0.904052,11.227989,0:00:01,10:33:58 PM,10/7/12,4.608
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,8,Ppip,spot check 3,0.847933,12.235769,0:00:01,10:33:58 PM,10/7/12,5.12
T18_2012-07-10_22_33_58_M00129.WAV,D500x_10 Jul T18 towards,9,Ppip,spot check 3,0.993302,13.327862,0:00:01,10:33:58 PM,10/7/12,6.4
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,1,Ppip,spot check 3,0.988136,22.05469,0:00:00,10:33:03 PM,10/7/12,4.608
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,2,Ppip,spot check 3,0.978097,26.118085,0:00:00,10:33:03 PM,10/7/12,4.928
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,3,Ppip,spot check 3,0.970189,24.868343,0:00:00,10:33:03 PM,10/7/12,5.44
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,4,Ppip,spot check 3,0.93942,17.714979,0:00:00,10:33:03 PM,10/7/12,3.2
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,5,Ppip,spot check 3,0.988806,25.644989,0:00:00,10:33:03 PM,10/7/12,4.288
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,6,Ppip,spot check 3,0.880522,11.225329,0:00:00,10:33:03 PM,10/7/12,3.008
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,7,Ppip,spot check 3,0.970395,13.54209,0:00:00,10:33:03 PM,10/7/12,3.584
T18_2012-07-10_22_33_03_M00125.WAV,D500x_10 Jul T18 towards,8,Ppip,spot check 3,0.990093,18.296972,0:00:01,10:33:03 PM,10/7/12,4.16
